1618477089842,-89.445855188,228.618529886,236.140964497
1618477089936,-91.445847893,225.618518708,235.140965158
1618477090030,-89.445840916,225.618508017,235.140965791
1618477090124,-92.445846251,226.618516192,234.140965307
1618477090218,-93.445844134,227.618512948,236.140965499
1618477090309,-92.445845775,226.618515463,237.140965350
1618477090404,-91.445855747,226.618530743,234.140964446
1618477090499,-92.445844805,228.618513977,231.140965438
1618477090594,-88.445859226,225.618536075,234.140964130
1618477090689,-94.445852267,227.618525411,234.140964761
1618477090784,-91.445854311,227.618528542,237.140964576
1618477090879,-91.445857183,225.618532944,231.140964316
1618477090974,-90.445856904,226.618532515,232.140964341
1618477091069,-87.445849171,227.618520667,236.140965042
1618477091164,-93.445835794,227.618500169,234.140966256
1618477091259,-92.445855066,226.618529699,233.140964508
1618477091354,-186.248070387,375.951928824,226.360781708
1618477091449,-91.445838117,226.618503729,236.140966045
1618477091543,-91.445837157,227.618502256,236.140966132
1618477091637,-91.445839078,225.618505201,236.140965958
1618477091731,-185.765403496,376.276991086,225.223156118
1618477091825,-93.445835794,227.618500169,234.140966256
1618477091919,-90.445841195,224.618508445,234.140965766
1618477092013,-92.445838397,225.618504157,235.140966020
1618477092107,-92.445842893,229.618511047,237.140965612
1618477092201,-92.445855551,225.618530443,236.140964464
1618477092295,-90.445847613,226.618518279,236.140965184
1618477092389,-94.445852267,227.618525411,234.140964761
1618477092483,-91.445845496,227.618515035,238.140965376
1618477092577,-91.445856232,225.618531486,237.140964402
1618477092671,-90.445846653,227.618516807,236.140965271
1618477092761,-92.445839833,224.618506358,232.140965889
1618477092855,-91.445837632,227.618502985,233.140966089
1618477092949,-90.445848574,225.618519752,236.140965096
1618477093043,-92.445844330,228.618513248,234.140965481
1618477093137,-93.445855830,224.618530871,235.140964438
1618477093231,-92.445853629,227.618527498,236.140964638
1618477093325,-93.445837716,225.618503113,234.140966081
1618477093419,-95.445842296,227.618510131,237.140965666
1618477093513,-90.445855467,227.618530315,235.140964471
1618477093607,-91.445855271,226.618530014,237.140964489
1618477093701,-90.445850486,224.618522681,230.140964923
1618477093795,-89.445845888,229.618515636,234.140965340
1618477093889,-89.445838994,227.618505073,235.140965965
1618477093981,-91.445857193,224.618532958,237.140964315
1618477094075,-94.445843452,227.618511904,235.140965561
1618477094169,-90.445847138,226.618517551,239.140965227
1618477094263,-94.445844413,226.618513376,235.140965474
1618477094357,-92.445846251,226.618516192,234.140965307
1618477094451,-95.445839889,230.618506444,234.140965884
1618477094545,-96.445835682,224.618499997,237.140966266
1618477094639,-88.445843994,223.618512733,233.140965512
1618477094733,-94.445852267,227.618525411,234.140964761
1618477094827,-92.445845290,227.618514720,234.140965394
1618477094921,-92.445845775,226.618515463,237.140965350
1618477095015,-91.445846932,226.618517236,235.140965245
1618477095109,-90.445846653,227.618516807,236.140965271
1618477095199,-91.445844050,229.618512819,235.140965507
1618477095293,-92.445846251,226.618516192,234.140965307
1618477095387,-91.445847417,225.618517979,238.140965201
1618477095481,-92.445856987,224.618532643,233.140964333
1618477095575,-94.445853713,225.618527627,237.140964630
1618477095669,-93.445844134,227.618512948,236.140965499
1618477095763,-92.445838872,225.618504886,232.140965976
1618477095857,-92.445855551,225.618530443,236.140964464
1618477095951,-96.445853965,232.618528013,237.140964607
1618477096045,-94.445835598,226.618499869,236.140966273
1618477096139,-91.445840999,223.618508145,236.140965783
1618477096233,-92.445856987,224.618532643,233.140964333
1618477096327,-90.445837353,228.618502557,234.140966114
1618477096417,-91.445856708,225.618532215,234.140964359
1618477096511,-92.445856026,225.618531171,233.140964420
1618477096605,-95.445847575,222.618518221,234.140965187
1618477096699,-92.445855066,226.618529699,233.140964508
1618477096793,-93.445853909,226.618527927,235.140964613
1618477096887,-92.445838397,225.618504157,235.140966020
1618477096981,-94.445855634,223.618530571,237.140964456
1618477097075,-93.445853919,225.618527942,241.140964612
1618477097169,-94.445851792,227.618524682,237.140964805
1618477097263,-94.445839441,222.618505757,236.140965925
1618477097357,-96.445836157,224.618500725,234.140966223
1618477097451,-93.445855830,224.618530871,235.140964438
1618477097545,-95.445833957,227.618497353,235.140966422
1618477097636,-96.445843536,225.618512032,236.140965553
1618477097730,-225.025706148,423.113569850,224.569179603
1618477097824,-97.445839973,228.618506572,235.140965877
1618477097918,-98.445849067,227.618520507,233.140965052
1618477098012,-98.445858367,226.618534758,235.140964208
1618477098106,-99.445848871,226.618520207,235.140965069
1618477098200,-102.445856128,225.618531327,234.140964411
1618477098294,-104.445843554,227.618512059,236.140965552
1618477098388,-104.445844029,227.618512788,233.140965509
1618477098482,-110.445855185,228.618529882,234.140964497
1618477098576,-117.445837293,231.618502466,237.140966120
1618477098670,-121.445855427,245.618530253,235.140964475
1618477098764,-106.445837418,259.618502657,234.140966108
1618477098856,-119.445854551,257.618528911,233.140964554
1618477098950,-105.445836208,288.618500803,235.140966218
1618477099044,-107.445846175,240.618516076,234.140965314
1618477099138,-179.445842354,280.618510220,235.140965661
1618477099232,-172.445853195,419.618526833,235.140964677
1618477099326,-51.445839706,431.618506162,233.140965901
1618477099420,8.554143374,321.618532091,237.140964366
1618477099514,-1.445850833,220.618523214,232.140964892
1618477099608,-37.445852764,159.618526172,235.140964716
1618477099702,-106.445841141,147.618508361,234.140965771
1618477099796,-123.445848864,178.618520196,235.140965070
1618477099890,-141.445852172,168.618525265,234.140964770
1618477099984,-190.445835266,197.618499359,233.140966304
1618477100075,-233.445834233,304.618497776,237.140966397
