1610678594749,128.527295202,186.506636182,473.688623631
1610678594843,237.808285547,248.371576298,366.097420844
1610678594937,137.941540415,200.645313611,438.721482745
1610678595031,103.629521897,174.712840323,500.241534340
1610678595125,223.359390723,243.336905089,382.236101272
1610678595219,169.529129474,215.439102340,410.754341849
1610678595319,89.180616807,170.023061201,507.621094472
1610678595413,208.186042998,226.853334075,415.789011942
1610678595507,205.841148075,234.267565296,385.580991304
1610678595601,225.669617884,234.267563434,388.270771389
1610678595695,178.288246377,207.369762805,442.066372788
1610678595789,228.704283011,250.061354814,367.097420856
1610678595883,96.249940170,172.057734672,476.723293745
1610678595977,140.286420869,185.851525141,472.343733605
1610678596071,236.773636335,251.751132263,363.062750772
1610678596165,123.492630231,192.575975366,454.170383079
1610678596259,116.078400023,175.092404904,491.172194094
1610678596353,234.118505391,250.061356386,376.856541123
1610678596447,154.080230883,208.714651814,419.548132237
1610678596544,93.215264396,167.988395595,504.621094436
1610678596639,214.290049330,241.612455151,397.029891655
1610678596734,241.463392592,253.406246987,366.097420839
1610678596829,79.456169207,164.333280616,506.276204441
1610678596924,191.047365927,214.094213126,425.272582402
1610678597019,219.979833478,245.026684581,373.476980997
1610678597114,93.560154419,169.057735807,484.447743911
1610678597209,157.770003071,202.645313178,459.239723309
1610678597304,237.118507328,251.751136068,362.717860707
1610678597399,114.388636727,187.196411867,462.929503386
1610678597494,123.802858322,182.816853456,483.102853897
1610678597589,240.463397161,249.061356039,369.787200916
1610678597684,138.631320922,205.335093594,436.031702676
1610678597783,93.905063848,168.367951862,503.241534327
1610678597878,213.910490286,239.992015072,372.132090957
1610678597973,172.253580024,223.508442475,405.754341849
1610678598068,87.180610436,166.333282403,507.310874532
1610678598163,204.841151007,226.853334466,415.823682044
1610678598258,202.841147593,238.302235498,379.201431163
1610678598353,85.835712191,170.678174079,497.551754239
1610678598448,175.598456971,208.369764670,445.101042878
1610678598543,230.394054572,251.061356514,364.062750737
1610678598638,95.594833341,184.471964290,476.033513680
1610678598733,135.941545133,193.231082424,473.998843593
1610678598828,239.153178885,250.406245743,367.752530814
1610678598923,121.802865843,197.265752303,452.825493070
1610678599017,165.494450347,220.473774248,413.823682044
1610678599111,232.083856634,246.681791980,374.166761088
1610678599205,161.804655800,210.749326966,421.548132196
1610678599299,91.870392954,164.333281914,503.621094466
1610678599393,216.634944751,234.267564039,401.064561769
1610678599487,191.392244033,238.267566034,391.650331508
1610678599581,85.490833338,166.333281810,506.621094467
1610678599675,191.047367790,213.749322718,427.272582405
1610678599769,218.634931784,246.681796875,369.787200908
1610678599863,91.560168842,166.023062820,488.137524004
1610678599957,151.735319371,196.610645790,462.239723287
1610678600051,232.083839035,251.716465601,363.752530814
1610678600145,111.043749263,187.196411354,466.619283461
1610678600237,120.147737589,175.782185503,488.102853880
1610678600331,239.118521582,247.716463115,372.132090974
1610678600425,141.631326426,209.369762599,444.376592720
1610678600519,96.594833392,168.367953965,501.241534310
1610678600613,227.359381532,242.647126856,383.580991293
1610678600707,171.563779498,226.508446563,405.754341817
1610678600801,88.490830929,165.333282291,508.310874533
1610678600895,203.186051165,223.508442408,414.168572095
1610678600989,198.461586992,240.992015660,382.546321198
1610678601083,88.835715215,163.678173475,499.241534314
1610678601177,83.456166692,165.678171153,500.586424367
1610678601271,229.394051062,247.061357216,365.407640767
1610678601365,103.629500056,177.092404828,479.068183780
1610678601457,141.631322452,190.196412868,470.998843588
1610678601552,238.118510306,250.406245438,369.442310886
1610678601647,117.113081983,191.231082955,449.480603029
1610678601742,111.388627618,171.747513338,492.861974177
1610678601837,234.428725046,246.716466406,372.821871018
