1618476596931,0.044925
1618476597025,0.044925
1618476597119,-0.040135
1618476597213,-0.107976
1618476597305,0.032716
1618476597399,0.109620
1618476597493,-0.014785
1618476597587,-0.041947
1618476597681,-0.107095
1618476597775,-0.104376
1618476597869,0.042660
1618476597963,-0.067271
1618476598057,-0.025207
1618476598151,-0.082199
1618476598245,0.033169
1618476598339,-0.019769
1618476598433,0.028185
1618476598523,0.045378
1618476598617,-0.065459
1618476598711,-0.083105
1618476598805,0.028185
1618476598899,0.010992
1618476598993,0.034504
1618476599087,-0.087183
1618476599181,-0.003483
1618476599275,0.015976
1618476599369,0.025920
1618476599463,-0.005748
1618476599557,-0.008014
1618476599651,0.087442
1618476599743,-0.048265
1618476599837,0.014164
1618476599931,-0.046000
1618476600025,0.061665
1618476600119,-0.022941
1618476600213,-0.081745
1618476600307,-0.011186
1618476600401,-0.067724
1618476600495,-0.053703
1618476600589,0.001955
1618476600683,0.058947
1618476600777,-0.067296
1618476600871,-0.050984
1618476600962,-0.014785
1618476601056,-0.008467
1618476601150,-0.050984
1618476601244,0.058947
1618476601338,-0.014785
1618476601432,0.069821
1618476601526,0.024585
1618476601620,-0.046000
1618476601714,-0.002576
1618476601808,0.003289
1618476601902,-0.000311
1618476601996,-0.070443
1618476602090,-0.019769
1618476602178,-0.048265
1618476602272,0.006461
1618476602366,-0.022488
1618476602460,0.025467
1618476602554,-0.036963
1618476602648,-0.014785
1618476602742,-0.034244
1618476602836,0.078859
1618476602930,-0.053250
1618476603024,0.047644
1618476603118,0.016429
1618476603212,-0.065005
1618476603306,-0.031525
1618476603400,0.030451
1618476603494,0.059400
1618476603588,-0.009348
1618476603682,0.014617
1618476603776,-0.065005
1618476603870,0.112339
1618476603964,-0.036509
1618476604058,-0.036963
1618476604152,0.036341
1618476604246,0.008273
1618476604340,0.083843
1618476604434,0.055347
1618476604528,0.018695
1618476604626,-0.188480
1618476604720,-0.034672
1618476604814,0.007871
1618476604908,-0.047283
1618476605002,0.031005
1618476605096,0.102572
1618476605190,0.126185
1618476605284,0.150627
1618476605378,0.074428
1618476605472,-0.200160
1618476605566,-0.175239
1618476605660,-0.155654
1618476605754,-0.114848
1618476605845,-0.104274
1618476605940,-0.223998
1618476606035,-1.255539
1618476606130,-1.168289
1618476606225,-2.459263
1618476606320,-4.674997
1618476606415,-6.377301
1618476606510,-8.560439
1618476606605,-0.375599
1618476606700,2.801925
1618476606795,1.899776
1618476606890,-0.214833
1618476606985,-5.381605
1618476607078,-2.882784
1618476607172,0.102897
1618476607266,0.692778
1618476607360,0.022344
1618476607454,0.173005
1618476607548,0.120947
1618476607642,0.116416
1618476607736,0.110979
1618476607830,0.060759
1618476607924,3.632690
1618476608018,0.005101
1618476608112,0.005555
1618476608206,0.095145
1618476608301,-0.029713
1618476608395,0.188789
1618476608489,-0.017957
1618476608583,0.047191
1618476608677,-0.003483
1618476608771,0.025920
1618476608865,-0.022941
1618476608959,-0.081745
1618476609053,-0.040135
1618476609147,-0.064100
1618476609241,-0.030644
1618476609335,-0.014785
1618476609429,-0.061859
1618476609523,-0.022488
1618476609617,-0.065005
1618476609711,0.020029
1618476609805,-0.002576
1618476609899,-0.113867
1618476609993,0.039488
1618476610087,-0.039681
1618476610181,-0.025660
1618476610275,-0.036963
1618476610369,0.044925
1618476610463,-0.065005
1618476610557,-0.036963
1618476610651,-0.108882
1618476610742,-0.023395
1618476610837,0.063931
1618476610932,0.025013
1618476611027,-0.000764
1618476611122,-0.000311
1618476611217,-0.089902
1618476611312,0.076140
1618476611407,-0.048265
1618476611502,-0.050984
1618476611597,0.058947
1618476611692,-0.065005
1618476611787,0.047644
1618476611882,0.016429
1618476611983,-0.084917
1618476612077,-0.077215
1618476612171,0.107354
1618476612265,0.167065
1618476612359,-0.036963
1618476612453,0.059400
1618476612547,-0.010254
1618476612641,-0.003029
1618476612735,-0.104376
1618476612829,-0.019769
1618476612923,-0.039681
1618476613017,-0.082199
1618476613111,-0.050984
1618476613202,-0.020676
1618476613297,0.028185
1618476613392,0.024560
1618476613487,-0.042400
1618476613582,0.044472
1618476613677,-0.020223
1618476613772,-0.003029
1618476613867,-0.034244
1618476613962,-0.080386
1618476614057,-0.034697
1618476614152,0.013257
1618476614247,-0.036963
1618476614342,-0.085371
1618476614439,-0.031525
1618476614533,-0.000764
1618476614627,0.138569
1618476614721,-0.008920
1618476614815,0.076140
1618476614909,-0.040135
1618476615003,0.072968
1618476615097,-0.006201
1618476615191,-0.000764
1618476615285,0.058493
1618476615379,0.089280
1618476615473,0.044925
1618476615567,-0.003483
1618476615659,0.123641
1618476615754,0.109620
1618476615849,0.070249
1618476615944,0.131344
1618476616039,0.151684
1618476616134,0.077499
