1610678855767,0.330153
1610678855858,-0.284722
1610678855949,0.143735
1610678856040,-0.115596
1610678856131,0.267465
1610678856222,-0.200493
1610678856313,0.018132
1610678856404,0.269974
1610678856495,-0.592275
1610678856580,-0.075307
1610678856675,-0.290958
1610678856770,-0.230541
1610678856865,-0.457459
1610678856960,-0.197643
1610678857055,0.395520
1610678857150,-0.434559
1610678857245,-0.146097
1610678857340,0.047839
1610678857435,-0.369154
1610678857530,0.329314
1610678857625,0.357424
1610678857720,0.135961
1610678857814,-0.297830
1610678857908,0.049621
1610678858002,-0.199362
1610678858096,0.113352
1610678858190,-0.065447
1610678858284,0.290156
1610678858378,0.779366
1610678858472,-0.179160
1610678858566,0.025059
1610678858660,0.120104
1610678858754,0.262265
1610678858848,-0.192989
1610678858942,-0.218639
1610678859031,-0.060940
1610678859126,-0.386780
1610678859221,-0.150692
1610678859316,-0.296174
1610678859411,-0.108744
1610678859506,0.264606
1610678859601,0.139527
1610678859696,0.525165
1610678859791,0.123911
1610678859886,-0.211609
1610678859981,0.219735
1610678860076,-0.234491
1610678860171,0.297637
1610678860270,0.043950
1610678860364,-0.066194
1610678860458,-0.139396
1610678860552,0.109328
1610678860646,0.307856
1610678860740,-0.100888
1610678860834,-0.134696
1610678860928,0.467140
1610678861022,0.096689
1610678861116,0.214455
1610678861210,0.167012
1610678861304,-0.071588
1610678861398,0.053135
1610678861488,-0.200231
1610678861582,0.339973
1610678861676,-0.620579
1610678861770,-0.149239
1610678861864,0.380575
1610678861958,0.019175
1610678862052,-0.313611
1610678862146,-0.073063
1610678862240,0.001506
1610678862334,-0.090564
1610678862428,-0.037103
1610678862522,-0.167499
1610678862616,-0.143089
1610678862706,-0.107794
1610678862800,0.041355
1610678862894,0.072138
1610678862988,-0.447867
1610678863082,0.128955
1610678863176,0.068960
1610678863270,-0.007607
1610678863364,-0.089674
1610678863458,-0.085038
1610678863552,0.135073
1610678863646,-0.043348
1610678863740,0.129275
1610678863834,0.138308
1610678863924,-0.121821
1610678864018,-0.199621
1610678864112,0.006847
1610678864206,-0.348197
1610678864300,-0.329711
1610678864394,-0.108904
1610678864488,-0.399481
1610678864582,0.535022
1610678864676,0.038286
1610678864770,-0.240863
1610678864864,0.048297
1610678864958,-0.006702
1610678865052,0.608228
1610678865144,0.036390
1610678865238,-0.282256
1610678865332,-0.155899
1610678865426,0.091187
1610678865520,-0.090915
1610678865614,-0.375938
1610678865708,-0.902966
1610678865802,-2.900407
1610678865896,-7.127420
1610678865990,-2.066256
1610678866084,2.424561
1610678866178,5.214093
1610678866272,6.672643
1610678866361,4.622461
1610678866455,3.945714
1610678866549,0.997043
1610678866643,2.618228
1610678866737,-1.059743
1610678866831,-0.991087
1610678866925,-0.846263
1610678867019,-0.509289
1610678867113,-0.412033
1610678867207,0.154186
1610678867301,-0.045650
1610678867395,-0.411515
1610678867489,0.095616
1610678867582,0.302192
1610678867677,0.271539
1610678867772,0.023750
1610678867867,0.019147
1610678867962,-0.434357
1610678868057,-0.156636
1610678868152,-0.232110
1610678868247,0.443844
1610678868342,-0.023832
1610678868437,-0.075632
1610678868532,0.153334
1610678868627,0.305025
1610678868722,-0.162550
1610678868814,-0.009053
1610678868908,0.305436
1610678869002,0.151291
1610678869096,0.047423
1610678869190,-0.088243
1610678869284,0.030748
1610678869378,0.054970
1610678869472,-0.122087
1610678869566,-0.089296
1610678869660,-0.196918
1610678869754,-0.176743
1610678869848,0.098511
1610678869942,0.209888
1610678870037,0.515703
1610678870132,0.500498
1610678870227,0.156051
1610678870322,-0.203019
1610678870417,-0.097733
1610678870512,-0.353912
1610678870607,0.134137
1610678870702,0.089343
1610678870797,-0.197495
1610678870892,0.080439
1610678870987,-0.125086
1610678871082,0.017225
1610678871177,-0.194336
1610678871275,0.112609
1610678871369,-0.111004
1610678871463,-0.151157
1610678871557,0.094815
1610678871651,-0.015211
1610678871745,-0.004206
1610678871839,0.021477
1610678871933,0.200148
1610678872027,-0.200717
1610678872121,-0.334001
1610678872215,0.070345
1610678872309,0.305968
1610678872403,0.012832
1610678872496,0.025708
1610678872591,0.522176
1610678872686,0.041074
1610678872781,-0.624344
1610678872876,0.323081
1610678872971,0.106894
1610678873066,-0.306199
1610678873161,0.084380
1610678873256,0.486127
1610678873351,0.077264
1610678873446,0.376694
1610678873541,0.099279
1610678873636,0.107737
1610678873729,-0.119704
1610678873823,-0.116167
1610678873917,-0.114588
1610678874011,-0.178714
1610678874105,0.227958
1610678874199,-0.268628
1610678874293,-0.411244
1610678874387,0.235095
1610678874481,0.354198
1610678874575,-0.579083
1610678874669,0.310989
1610678874763,0.227709
1610678874857,0.153923
1610678874946,0.516929
1610678875041,-0.019749
1610678875136,0.076245
1610678875231,0.152525
1610678875326,0.379298
