1610678925560,164.019535554,241.190829048,328.034885126
1610678925654,162.019535757,241.190810223,328.034885489
1610678925748,164.019535622,242.190822714,326.034885248
1610678925842,165.019535956,243.190791828,328.034885844
1610678925936,165.019535700,245.190815515,331.034885387
1610678926030,163.019536047,243.190783391,330.034886006
1610678926123,160.019535710,248.190814579,327.034885405
1610678926216,164.019535366,244.190846401,329.034884791
1610678926309,163.019536003,244.190787444,330.034885928
1610678926402,165.019536068,243.190781442,326.034886044
1610678926495,167.019535696,243.190815846,329.034885381
1610678926588,162.019535501,243.190833910,331.034885032
1610678926681,164.019535305,239.190852100,334.034884682
1610678926774,165.019535619,243.190822988,334.034885243
1610678926867,164.019536455,241.190745538,333.034886736
1610678926960,167.019535404,242.190842952,335.034884858
1610678927053,165.019535376,246.190845534,336.034884808
1610678927146,167.019536072,242.190781052,302.034886052
1610678927239,168.019536180,244.190771054,244.034886244
1610678927338,165.019535407,244.190842621,337.034884864
1610678927432,168.019535881,244.190798693,165.034885711
1610678927526,165.019535419,243.190841496,190.034884886
1610678927620,165.019535395,247.190843730,630.034884843
1610678927714,172.019535665,239.190818758,292.034885324
1610678927808,170.019536045,239.190783517,331.034886004
1610678927902,183.019536372,235.190753260,505.034886587
1610678927996,192.019536181,229.190770972,423.034886246
1610678928090,215.019535937,206.190793584,372.034885810
1610678928184,275.019536369,139.190753537,350.034886582
1610678928278,332.019536004,-40.809212619,341.034885930
1610678928372,73.019536268,-289.809237120,336.034886402
1610678928466,-13.980463744,120.190764047,332.034886379
1610678928558,167.019535576,566.190826941,332.034885167
1610678928652,-267.980464272,264.190812939,331.034885437
1610678928746,-50.980463853,546.190774069,332.034886186
1610678928840,285.019535660,510.190819201,329.034885316
1610678928934,249.019536433,302.190747609,332.034886696
1610678929028,209.019535356,260.190847352,330.034884773
1610678929122,182.019535432,256.190840314,328.034884909
1610678929216,177.019535818,244.190804545,329.034885599
1610678929310,172.019536003,243.190787396,325.034885929
1610678929404,168.019535998,246.190787873,330.034885920
1610678929498,167.019535721,245.190813566,327.034885425
1610678929592,167.019535528,243.190831426,332.034885080
1610678929686,167.019535864,243.190800266,326.034885681
1610678929778,164.019535366,244.190846401,329.034884791
1610678929872,165.019535843,243.190802215,330.034885643
1610678929966,158.227181192,781.615823377,321.691333275
1610678930060,167.019535584,243.190826232,331.034885180
1610678930154,163.019536147,242.190774144,329.034886185
1610678930248,164.019535535,244.190830821,326.034885092
1610678930342,163.019536302,241.190759704,327.034886463
1610678930436,165.019535943,242.190792968,329.034885822
1610678930530,163.019536171,244.190771864,327.034886229
1610678930624,162.483422035,-164.205888571,338.006158703
1610678930718,163.019535959,245.190791497,330.034885850
1610678930812,161.019536418,243.190748987,327.034886670
1610678930906,162.019535570,244.190827576,329.034885154
1610678930998,165.019536099,241.190778529,327.034886100
1610678931092,163.019536183,245.190770724,326.034886251
1610678931186,164.019536293,246.190760611,332.034886446
1610678931280,163.019536047,243.190783391,330.034886006
1610678931374,165.019535787,243.190807408,331.034885543
1610678931468,165.019536211,241.190768142,325.034886300
1610678931562,163.019536271,243.190762618,326.034886407
1610678931656,161.019536418,243.190748987,327.034886670
1610678931750,164.019535610,241.190823854,327.034885226
1610678931844,162.019535794,244.190806804,325.034885555
