1618477288608	-11.655693	241.930603	321.063842
1618477288691	-9.732896	230.930368	316.025531
1618477288784	-15.026303	253.120291	324.788329
1618477288877	-18.112968	229.029802	326.021257
1618477288970	-11.598866	257.200851	323.780336
1618477289063	-9.639076	256.274619	321.361443
1618477289156	-16.6411	244.184835	323.775643
1618477289249	-10.357111	236.405394	326.891064
1618477289342	0.869778	231.416054	317.610658
1618477289435	-12.298621	245.653117	318.434372
1618477289528	-22.569985	234.73257	317.802988
1618477289621	-1.133857	247.480145	318.068232
1618477289714	-7.01947	248.980124	316.716157
1618477289807	-3.910697	240.583254	327.37161
1618477289906	-14.03607	260.045521	310.979235
1618477290001	-8.040772	250.647426	325.574486
1618477290096	-11.921988	245.140036	328.711713
1618477290191	-7.991566	248.9942	319.999823
1618477290286	-10.73252	263.714128	325.683079
1618477290381	4.195453	238.518404	316.793679
1618477290476	-9.618889	268.179856	321.272338
1618477290571	-6.911523	267.05933	311.611009
1618477290666	-16.280077	246.238405	315.652334
1618477290761	2.590751	236.707	320.577292
1618477290856	-4.031408	254.578855	318.83587
1618477290951	-15.791528	241.487573	314.003754
1618477291046	-8.936314	260.189547	330.598504
1618477291146	-17.44995	250.313548	315.316778
1618477291239	4.019713	254.393875	323.820674
1618477291332	-26.585176	246.467146	317.347392
1618477291425	-10.559984	261.649317	318.234203
1618477291518	-14.374638	257.456356	317.034396
1618477291611	-15.95507	235.038065	325.042864
1618477291704	-12.086341	239.308971	319.814139
1618477291797	-6.416232	248.677159	316.979532
1618477291890	-3.751149	257.512284	324.739201
1618477291983	-8.364686	247.893339	320.781771
1618477292076	-2.847871	272.134613	315.291016
1618477292169	-1.736512	247.345889	328.414858
1618477292262	-0.388292	255.862548	319.80074
1618477292361	1.464168	248.79118	328.942422
1618477292456	-14.018157	257.975309	316.011482
1618477292551	-9.752486	237.261776	317.543378
1618477292646	-8.308815	243.092278	313.452774
1618477292741	-18.317225	225.412593	330.657829
1618477292836	-21.232105	241.485904	326.525813
1618477292931	-4.889075	240.878084	325.404921
1618477293026	-7.166511	240.237686	321.197059
1618477293121	-0.543948	264.348419	321.864888
1618477293216	-14.292137	251.461948	314.043901
1618477293311	-6.838056	242.451384	323.259772
1618477293406	-21.339146	251.373718	316.13993
1618477293501	-11.434247	249.235299	311.478867
1618477293595	-14.679901	247.211773	317.31873
1618477293689	-1.043495	249.614713	319.135962
1618477293783	-14.98545	256.916645	316.239403
1618477293877	-17.724453	260.634489	320.205498
1618477293971	-13.364869	262.454389	313.490596
1618477294065	-10.461102	256.626608	328.477699
1618477294159	-7.069043	250.219323	323.849447
1618477294253	-11.538603	248.280391	321.56182
1618477294347	-14.558978	246.780147	322.490301
1618477294441	-15.353503	246.377224	320.60823
1618477294535	-8.230857	234.580185	327.257785
1618477294629	-9.223439	236.814037	311.72409
1618477294723	-21.976411	242.305948	312.140797
1618477294814	-15.034391	266.06546	321.390974
1618477294909	-7.229399	256.868767	316.188008
1618477295004	-11.305066	229.320974	324.389408
1618477295099	-2.766402	241.318152	322.162348
1618477295194	-20.02118	243.423915	311.957099
1618477295289	-21.396757	243.846266	320.075163
1618477295384	1.112536	244.743995	320.834966
1618477295479	-12.79375	241.921693	326.536471
1618477295574	-6.651994	243.028073	329.605665
1618477295669	-17.176847	252.462881	317.868012
1618477295764	-19.666587	235.057268	323.779517
1618477295859	-0.485598	251.025005	320.255697
1618477295954	-3.703895	237.486299	315.095081
1618477296047	-5.475138	249.506223	312.108258
1618477296141	-8.622596	260.554861	320.809356
1618477296235	-10.56935	232.489723	321.08907
1618477296329	-9.099103	240.532955	330.056012
1618477296423	-14.287861	227.453035	311.938351
1618477296517	-4.444644	249.350769	320.277982
1618477296611	-4.962222	245.594194	310.969193
1618477296705	-9.116719	264.011082	309.702117
1618477296799	-12.766385	245.243737	327.260175
1618477296893	-9.851923	256.104359	315.463564
1618477296987	-2.192889	229.902622	318.834345
1618477297081	-3.172637	251.163804	305.337703
1618477297175	-8.659083	217.630341	304.214537
1618477297268	-9.534272	248.149183	286.151418
1618477297363	-9.115773	241.561954	293.538943
1618477297458	-11.025031	232.103025	292.678306
1618477297553	-24.173295	239.5873	304.25239
1618477297648	-3.289164	242.426411	326.508969
1618477297743	-21.026968	256.875125	337.807297
1618477297838	-16.017988	232.155528	328.605577
1618477297933	-11.370635	243.109723	316.137183
1618477298028	-14.829588	231.011604	305.622206
1618477298123	-12.611105	234.666251	299.805428
1618477298218	-15.280126	238.559691	287.990659
1618477298313	-14.784302	256.64814	270.562954
1618477298408	-17.232713	261.054154	264.328321
1618477298499	-10.353535	245.706149	284.118067
1618477298593	-20.902097	247.76823	342.714632
1618477298687	-20.432699	233.81833	349.464192
1618477298781	-21.61447	239.125501	367.803142
1618477298875	-22.386499	219.702075	364.055926
1618477298969	-32.054569	234.62233	363.223109
1618477299063	-52.99534	239.575769	347.960586
1618477299157	-40.968198	251.415766	368.316266
1618477299251	-59.95381	256.069293	377.631922
1618477299345	2.89038	292.93297	387.36739
1618477299439	-45.168695	258.681535	340.268094
1618477299533	-87.485765	318.908098	402.597098
1618477299627	17.051835	346.854335	391.260658
1618477299726	70.342677	261.244121	340.135924
1618477299820	31.873393	227.33593	312.038241
1618477299914	-26.252198	189.545483	300.563978
1618477300008	-35.414357	209.745728	306.371107
1618477300102	-78.367623	206.718821	324.594615
1618477300196	-113.926942	247.471429	349.3012
1618477300290	-160.602277	336.073087	426.5355
1618477300384	-66.502077	425.196267	462.553027
1618477300478	-77.921639	408.274069	435.652735
1618477300572	37.836061	405.725341	430.441594
1618477300666	43.791981	355.532881	394.664829
1618477300760	67.428307	335.198193	382.443496
1618477300854	63.633746	302.571471	352.503542
1618477300943	50.673121	274.115688	329.655743
1618477301037	42.491248	296.798261	323.477709
1618477301131	20.136187	250.216786	324.581096
1618477301225	16.568968	248.233112	317.217609
1618477301319	15.361973	258.154726	318.899221
1618477301413	5.871775	265.250357	325.561156
