1616035604893	445	466	-141
1616035604988	444	464	-142
1616035605083	438	458	-136
1616035605178	436	462	-142
1616035605273	436	460	-152
1616035605368	424	465	-158
1616035605459	422	452	-161
1616035605553	409	454	-166
1616035605647	404	447	-174
1616035605741	398	453	-171
1616035605835	390	450	-173
1616035605929	383	450	-184
1616035606023	373	449	-185
1616035606117	368	447	-193
1616035606211	361	448	-196
1616035606305	362	451	-204
1616035606399	359	445	-209
1616035606493	361	443	-209
1616035606587	369	439	-207
1616035606682	361	433	-207
1616035606777	367	436	-211
1616035606872	366	434	-203
1616035606967	367	426	-208
1616035607062	357	430	-206
1616035607157	356	426	-206
1616035607252	348	430	-205
1616035607347	337	435	-202
1616035607442	335	436	-217
1616035607537	331	439	-215
1616035607632	329	440	-222
1616035607727	327	448	-223
1616035607822	322	454	-231
1616035607915	316	456	-239
1616035608009	304	463	-240
1616035608103	303	469	-253
1616035608197	301	474	-258
1616035608291	298	483	-274
1616035608385	299	486	-293
1616035608479	304	491	-311
1616035608573	300	495	-316
1616035608667	304	500	-311
1616035608761	317	498	-287
1616035608855	320	500	-249
1616035608949	324	504	-238
1616035609043	332	505	-210
1616035609132	335	505	-182
1616035609227	340	495	-160
1616035609322	339	492	-153
1616035609417	344	478	-157
1616035609512	345	476	-168
1616035609607	356	464	-179
1616035609702	360	459	-203
1616035609797	359	446	-218
1616035609892	362	442	-228
1616035609987	366	435	-228
1616035610082	375	428	-230
1616035610177	375	418	-233
1616035610272	383	404	-225
1616035610370	393	396	-225
1616035610464	413	386	-221
1616035610558	438	380	-222
1616035610652	454	382	-215
1616035610746	459	391	-215
1616035610840	460	401	-213
1616035610934	453	411	-212
1616035611028	448	422	-210
1616035611122	430	432	-214
1616035611216	409	442	-216
1616035611310	388	463	-216
1616035611404	376	462	-222
1616035611498	365	465	-224
1616035611589	354	464	-227
1616035611684	355	462	-225
1616035611779	364	460	-227
1616035611874	368	455	-226
1616035611969	374	455	-232
1616035612064	381	453	-230
1616035612159	382	455	-234
1616035612254	390	457	-242
1616035612349	394	455	-242
1616035612444	394	455	-240
1616035612539	408	453	-239
1616035612634	406	455	-237
1616035612729	409	456	-236
1616035612824	399	465	-233
1616035612918	407	458	-230
1616035613012	412	460	-228
1616035613106	409	459	-225
1616035613200	405	455	-221
1616035613294	413	464	-220
1616035613388	418	464	-219
1616035613482	422	461	-219
1616035613576	423	461	-227
1616035613670	430	457	-228
1616035613764	432	458	-221
1616035613858	437	460	-222
1616035613952	445	465	-226
1616035614040	445	464	-215
1616035614135	450	464	-220
1616035614230	453	467	-215
1616035614325	458	465	-211
1616035614420	464	467	-203
1616035614515	462	466	-201
