1618477141881	-96	161.5	236.5
1618477141975	-95	259.7183	235
1618477142069	-95	152	241.5
1618477142163	-96	153.5	233.5
1618477142257	-96	157	240.5
1618477142351	-34.597675	149	190.698715
1618477142445	-93	155	234.5
1618477142539	-92	156	236
1618477142633	-92	152	241.5
1618477142727	-90	153.5	232
1618477142817	-92	153.5	235
1618477142911	-91	154.5	241
1618477143005	-94	156.5	235.5
1618477143099	-93	155.5	286.301285
1618477143193	-92	155.5	239
1618477143287	-93	155	236
1618477143381	-96	157	242
1618477143475	-94	150.5	239
1618477143569	-94	150.5	240.5
1618477143663	-93	155.5	236.5
1618477143757	-36.597675	257.2183	236
1618477143851	-93	151	237
1618477143945	-94	150.5	239
1618477144040	-92	154	235
1618477144134	-91	150.5	242
1618477144228	-91	155.5	239.5
1618477144322	-92	153	246
1618477144416	-93	156	236
1618477144510	-95	155	237.5
1618477144604	-94	156.5	237.5
1618477144698	-94	151	236
1618477144792	-35.597675	156	236
1618477144886	-94	147.5	243
1618477144980	-91	156	239
1618477145074	-95	148	240
1618477145168	-94	150	236
1618477145257	-96	154	239.5
1618477145351	-92	160.5	236
1618477145445	-96	158.5	239
1618477145539	-97	47.2817	242.5
1618477145633	-94	154	238
1618477145727	-94	156	241
1618477145821	-96	258.7183	241.5
1618477145915	-94	152	241.5
1618477146009	-94	150	241
1618477146103	-95	154.5	238
1618477146197	-95	152.5	235.5
1618477146291	-96	152	237.5
1618477146385	-93	155	241.5
1618477146475	-95	154	237
1618477146569	-95	157	237.5
1618477146663	-97	153	241.5
1618477146757	-98	160	236.5
1618477146851	-102	157.5	234.5
1618477146945	-104	158.5	239
1618477147039	-98	160	237
1618477147133	-105	158.5	239
1618477147227	-107	159	239
1618477147321	-108	160	236
1618477147415	-114	162.5	185.698715
1618477147509	-120	194	234
1618477147603	-104	212	223.5
1618477147695	-129	228	225
1618477147789	-100	192	230.5
1618477147883	-169	225	220.5
1618477147977	-173	444	149
1618477148071	-34	439.5	138
1618477148165	7	222.5	206
1618477148259	-26	74.5	262
1618477148353	-95	28	282.5
1618477148447	-127	97.5	255.5
1618477148541	-157	94	268.5
1618477148635	-210	213.5	228
1618477148729	-233	414	211.301285
1618477148823	-179	727.5	59.5
1618477148913	-74	533	103.5
1618477149007	-18	470.5	107
1618477149101	-20	310.5	162
1618477149195	-15	279	167.5
1618477149289	-7	227	178
1618477149383	-17	184	166.5
1618477149477	-35	160.5	135.5
1618477149571	-52	153	119
1618477149665	-58	143.5	182.5
1618477149759	-69	139	257
1618477149853	-73	146	314
1618477149947	-79	144.5	307.5
1618477150041	-82	144.5	195.698715
1618477150131	-80	142	188
1618477150225	-87	146	165
1618477150319	-84	150.5	99.5
1618477150413	-87	150	86
1618477150507	-87	148.5	127
1618477150601	-89	149	274
1618477150695	-93	147.5	360
1618477150789	-91	154	365.5
1618477150883	-97	146	354
1618477150977	-88	154	338.5
1618477151071	-90	151.5	328.5
1618477151165	-92	152	312
1618477151259	-94	152	292.5
1618477151349	-95	152	280.5
1618477151443	-89	150	270.5
1618477151537	-91	152.5	262.5
1618477151631	-91	149	262
1618477151725	-91	153	252
1618477151819	-92	150.5	245
1618477151913	-91	148	244
1618477152007	-92	155	248.5
1618477152101	-91	155	243.5
1618477152195	-92	150.5	243.5
1618477152289	-94	152	243.5
1618477152383	-97	153.5	238
1618477152477	-92	150	242.5
1618477152568	-93	258.7183	238.5
1618477152662	-92	152.5	240
1618477152756	-94	150.5	242
1618477152850	-91	155.5	239
1618477152944	-93	153.5	235
1618477153038	-94	155	240.5
1618477153132	-91	154	288.301285
1618477153226	-94	153.5	288.301285
1618477153320	-94	149.5	237.5
1618477153414	-92	159	239.5
1618477153508	-93	155	245.5
1618477153602	-91	156	234.5
1618477153696	-93	152.5	241.5
1618477153789	-97	152	241.5
1618477153883	-96	152.5	241
1618477153977	-92	150.5	239
1618477154071	-93	154.5	239.5
1618477154165	-93	153	238.5
1618477154259	-31.597675	155.5	240.5
1618477154353	-91	153	240
1618477154447	-93	153.5	236.5
1618477154541	-94	261.7183	240.5
1618477154635	-37.597675	156.5	237
1618477154729	-89	154.5	237.5
1618477154823	-93	155	239
1618477154917	-91	153.5	233.5
1618477155006	-92	151	236
1618477155100	-91	152	240
1618477155194	-92	154	239.5
1618477155288	-94	153.5	238
1618477155382	-90	153	241
1618477155476	-94	155	240.5
1618477155570	-96	151	239
1618477155664	-93	150	237.5
1618477155758	-94	152.5	239
1618477155852	-94	154.5	240.5
1618477155946	-96	152.5	243
1618477156040	-93	151.5	237.5
1618477156134	-91	155	237.5
1618477156226	-90	155	237.5
1618477156320	-92	151	239
1618477156414	-95	156	237.5
1618477156508	-94	149	240.5
1618477156602	-94	150.5	240.5
1618477156696	-94	151	240.5
1618477156790	-92	153.5	235
1618477156884	-93	154	238
1618477156978	-93	155	246.5
1618477157072	-34.597675	151	238.5
1618477157166	-90	153.5	244
1618477157260	-96	153.5	240
1618477157354	-32.597675	153.5	241
1618477157443	-93	154	241
1618477157537	-92	154	238
1618477157631	-92	153	236.5
1618477157725	-91	152.5	240
