1610679578257	163	242	323
1610679578351	162	244	324
1610679578445	163	246	321
1610679578539	159	242	323
1610679578633	163	242	321
1610679578727	162	245	320
1610679578821	161	134.010305	320
1610679578915	162	243	322
1610679579009	161	243	319
1610679579103	162	245	320
1610679579195	162	244	321
1610679579290	157	248	320
1610679579385	162	243	325
1610679579480	162	244	320
1610679579575	161	131.010305	322
1610679579670	159	238	321
1610679579765	162	242	320
1610679579860	160	244	323
1610679579955	164	243	321
1610679580050	162	243	322
1610679580145	162	244	319
1610679580240	161	243	320
1610679580335	160	244	322
1610679580429	162	244	318
1610679580523	162	246	322
1610679580617	160	242	417.270142
1610679580711	164	130.010305	321
1610679580805	155	248	323
1610679580899	161	243	325
1610679580993	162	243	321
1610679581087	160	245	321
1610679581181	157	239	321
1610679581275	159	245	319
1610679581369	160	243	323
1610679581463	160	244	320
1610679581557	162	242	320
1610679581649	162	240	323
1610679581744	159	242	322
1610679581839	162	244	323
1610679581934	162	245	320
1610679582029	159	241	320
1610679582124	162	242	321
1610679582219	157	239	323
1610679582314	160	241	324
1610679582409	205.361386	242	320
1610679582504	161	241	325
1610679582599	163	241	323
1610679582694	161	244	321
1610679582789	159	242	322
1610679582883	159	240	322
1610679583072	159	244	321
1610679583261	158	243	320
1610679583450	159	245	322
1610679583639	118.638614	242	320
1610679583828	155	243	415.270142
1610679584017	157	245	319
1610679584206	155	238	320
1610679584395	159	239	325
1610679584584	161	241	320
1610679584773	160	244	322
1610679584962	157	241	320
1610679585151	157	241	327
1610679585337	57	669	323
1610679585431	-7	610	320
1610679585525	77	551	319
1610679585619	125	719	324
1610679585713	-102	600	321
1610679585807	141	292	320
1610679585901	218	457	322
1610679585995	77	253	325
1610679586089	147	238	320
1610679586183	153	244	320
1610679586277	152	245	321
1610679586371	154	136.010305	316
1610679586465	154	244	224.729858
1610679586556	154	240	320
1610679586651	158	244	320
1610679586746	157	244	324
1610679586841	157	244	319
1610679586936	157	239	319
1610679587031	159	244	318
1610679587126	157	353.989695	315
1610679587221	158	244	314
1610679587316	158	241	307
1610679587411	159	245	302
1610679587506	113.638614	242	295
1610679587601	161	243	287
1610679587696	163	245	267
1610679587790	161	243	372
1610679587884	117.638614	241	496
1610679587978	159	241	569
1610679588072	162	242	810
1610679588166	161	245	675
1610679588260	162	243	701
1610679588354	159	244	509
1610679588448	161	243	228
1610679588542	160	240	281.729858
1610679588636	160	241	293
1610679588730	158	245	255
1610679588824	160	241	277
1610679588918	161	242	296
1610679589009	162	243	305
1610679589104	165	244	315
1610679589199	162	244	322
1610679589294	157	250	320
1610679589389	160	245	320
1610679589484	162	132.010305	320
1610679589579	163	243	319
1610679589674	161	244	320
1610679589769	160	243	318
1610679589864	161	243	322
1610679589959	162	242	320
1610679590054	162	242	321
1610679590149	161	243	322
1610679590242	161	243	320
1610679590336	163	240	323
1610679590430	118.638614	243	318
1610679590524	159	241	321
1610679590618	164	243	322
1610679590712	159	135.010305	323
1610679590806	161	240	322
1610679590900	162	349.989695	325
1610679590994	160	242	322
1610679591088	160	247	323
1610679591182	163	134.010305	320
1610679591276	157	243	321
1610679591370	161	244	322
1610679591462	159	244	323
1610679591557	159	245	322
1610679591652	163	244	322
1610679591747	162	243	322
1610679591842	162	243	325
1610679591937	162	241	322
1610679592032	157	243	325
1610679592127	164	245	321
1610679592222	164	245	321
1610679592317	161	245	324
1610679592412	160	246	322
1610679592507	161	241	323
1610679592602	160	248	321
1610679592696	162	244	320
1610679592791	160	242	320
1610679592886	158	243	320
1610679592981	162	242	321
1610679593076	162	243	324
1610679593171	157	251	322
1610679593266	161	241	321
1610679593361	158	237	323
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
